scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Koompassia excelsa,2018-01-31 16:24:00 +0800,"different trees but same species
Menggaris Tree; ""emergent trees""","Sabah, MY",5.0699299927,118.4758199621,"",,https://www.inaturalist.org/observations/175275722,https://inaturalist-open-data.s3.amazonaws.com/photos/304592598/medium.jpeg,ajwhitlock,175275722,Koompassia excelsa,Plantae,348093,0,0,2018/01/31 4:24 PM,2018-01-31,2018-01-31 08:24:00 UTC,Asia/Kuching,5,31389,,obscured,true,,,3904381,Audrey Whitlock,2023-07-27 21:46:03 UTC,2023-07-27 21:47:19 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2023-07-22 08:23:58 +0800,"","Sandakan, MY-SA, MY",5.9716804654,117.9462726392,"",,https://www.inaturalist.org/observations/176536727,https://static.inaturalist.org/photos/306930601/medium.jpg,zui-qi-chen,176536727,Koompassia excelsa,Plantae,348093,2,0,2023-07-22 08:23:58+08:00,2023-07-22,2023-07-22 00:23:58 UTC,Asia/Kuching,46,31368,,obscured,true,,,1066666,陳睿騏,2023-08-04 01:56:42 UTC,2025-07-15 19:36:14 UTC,research,,,3,false
Koompassia excelsa,2023-08-14 11:38:00 +0800,With what appears to be Apis dorsata hives.,"Sarawak, MY",2.7023499804,112.5902470336,"",,https://www.inaturalist.org/observations/178482719,https://inaturalist-open-data.s3.amazonaws.com/photos/310587332/medium.jpeg,hobartwqh,178482719,Koompassia excelsa,Plantae,348093,0,0,2023-08-14 11:38:00,2023-08-14,2023-08-14 03:38:00 UTC,Asia/Kuching,578,31434,obscured,obscured,true,,,4354237,Hobart WQH,2023-08-15 04:38:53 UTC,2024-11-28 02:33:47 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2023-09-25 22:51:00 +0800,,"Sabah, MY",5.0501066247,118.4675461694,"",,https://www.inaturalist.org/observations/187361431,https://inaturalist-open-data.s3.amazonaws.com/photos/327617730/medium.jpeg,russhedley,187361431,Koompassia excelsa,Plantae,348093,2,0,2023/09/25 10:51 PM,2023-09-25,2023-09-25 14:51:00 UTC,Asia/Kuching,15,31389,,obscured,true,,,1641060,Russ Hedley,2023-10-13 13:29:28 UTC,2025-09-01 20:48:36 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2023-10-16 15:14:00 +0800,,"Sandakan, MY-SA, MY",5.9034402035,117.9765232912,"",,https://www.inaturalist.org/observations/187828528,https://inaturalist-open-data.s3.amazonaws.com/photos/328568840/medium.jpeg,mengyingtsai,187828528,Koompassia excelsa,Plantae,348093,1,0,2023/10/16 15:14,2023-10-16,2023-10-16 07:14:00 UTC,Asia/Kuching,4,31368,,obscured,true,,,1084856,Meng-Ying Tsai,2023-10-16 21:43:29 UTC,2025-07-15 19:40:25 UTC,research,CC0,,,false
Koompassia excelsa,2023-10-28 13:33:31 +0800,,Malaysia,2.9710610281,101.7323843398,"",,https://www.inaturalist.org/observations/189193706,https://inaturalist-open-data.s3.amazonaws.com/photos/331354590/medium.jpeg,rafidah_abdul_rahman,189193706,Koompassia excelsa,Plantae,348093,0,0,2023-10-28 13:33:31,2023-10-28,2023-10-28 05:33:31 UTC,Kuala Lumpur,,31431,,obscured,true,gps,gps,6843731,Rafidah Abdul Rahman,2023-10-28 05:35:14 UTC,2023-10-28 05:35:33 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2023-10-28 13:34:16 +0800,,Malaysia,2.9384563015,101.6723025361,"",,https://www.inaturalist.org/observations/189193877,https://inaturalist-open-data.s3.amazonaws.com/photos/331355043/medium.jpeg,nik_faizu,189193877,Koompassia excelsa,Plantae,348093,0,0,2023-10-28 13:34:16,2023-10-28,2023-10-28 05:34:16 UTC,Kuala Lumpur,,31431,,obscured,true,gps,gps,6843967,Nik Faizu Nik Hassan,2023-10-28 05:39:16 UTC,2023-10-28 05:39:38 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2023-06-10 11:20:10 +0800,,"Lahad Datu, MY-SA, MY",5.0068053265,117.7357700178,"",,https://www.inaturalist.org/observations/192348275,https://static.inaturalist.org/photos/337642479/medium.jpeg,tchiu,192348275,Koompassia excelsa,Plantae,348093,1,0,2023-06-10 11:20:10,2023-06-10,2023-06-10 03:20:10 UTC,Asia/Kuching,,31389,,obscured,true,gps,gps,1329964,Thomas.CYH,2023-11-27 16:14:06 UTC,2025-06-10 23:40:57 UTC,research,,,2,false
Koompassia excelsa,2023-12-25 13:25:00 +0800,,Malaysia,6.0383928911,100.9684881679,"",,https://www.inaturalist.org/observations/195341795,https://inaturalist-open-data.s3.amazonaws.com/photos/343620212/medium.jpeg,chinotto_chena,195341795,Koompassia excelsa,Plantae,348093,0,0,2023/12/25 1:25 PM,2023-12-25,2023-12-25 05:25:00 UTC,Kuala Lumpur,1365,31362,,obscured,true,,,6387690,"",2023-12-31 05:12:40 UTC,2023-12-31 05:12:40 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2024-01-10 08:54:52 +0800,"","Sabah, MY",5.1367591737,118.4120347512,"",,https://www.inaturalist.org/observations/196250874,https://inaturalist-open-data.s3.amazonaws.com/photos/345464068/medium.jpg,shanshaojie,196250874,Koompassia excelsa,Plantae,348093,2,0,2024-01-10 08:54:52+08:00,2024-01-10,2024-01-10 00:54:52 UTC,Asia/Kuching,2483,31389,,obscured,true,,,7015752,,2024-01-10 03:25:02 UTC,2025-09-01 20:48:49 UTC,research,CC-BY-NC,,3,false
Koompassia excelsa,2024-02-05 10:18:59 +0800,,"Marudi, MY-SK, MY",4.059522536,114.8282698395,"",,https://www.inaturalist.org/observations/198481233,https://static.inaturalist.org/photos/349843264/medium.jpeg,zuzana166,198481233,Koompassia excelsa,Plantae,348093,2,0,2024-02-05 10:18:59,2024-02-05,2024-02-05 02:18:59 UTC,Asia/Kuching,16,31411,,obscured,true,,,6541604,Zuzana Münzbergová,2024-02-05 12:16:03 UTC,2024-09-14 17:41:16 UTC,research,,,2,false
Koompassia excelsa,2007-07-19 09:58:00 +0800,,"Sabah, MY",4.9397756843,117.7843666522,"",,https://www.inaturalist.org/observations/199924999,https://inaturalist-open-data.s3.amazonaws.com/photos/352635144/medium.jpg,regray,199924999,Koompassia excelsa,Plantae,348093,0,0,2007/07/19 9:58 AM,2007-07-19,2007-07-19 01:58:00 UTC,Asia/Kuching,1953,31394,,obscured,true,,,4766419,Ryan E. Gray,2024-02-20 20:02:45 UTC,2024-02-20 20:02:45 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2008-12-04 00:34:00 +0800,,"Kinabatangan, MY-SA, MY",5.4293751739,117.9573489646,"",,https://www.inaturalist.org/observations/199937225,https://inaturalist-open-data.s3.amazonaws.com/photos/352658640/medium.jpg,regray,199937225,Koompassia excelsa,Plantae,348093,0,0,2008/12/04 12:34 AM,2008-12-04,2008-12-03 16:34:00 UTC,Asia/Kuching,122,31379,,obscured,true,,,4766419,Ryan E. Gray,2024-02-20 22:17:20 UTC,2024-02-20 22:17:20 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2024-03-02 10:46:00 +0800,,Malaysia,4.7099870964,102.0514688052,"",,https://www.inaturalist.org/observations/201082431,https://inaturalist-open-data.s3.amazonaws.com/photos/354897218/medium.jpeg,chinotto_chena,201082431,Koompassia excelsa,Plantae,348093,0,0,2024/03/02 10:46 AM,2024-03-02,2024-03-02 02:46:00 UTC,Kuala Lumpur,191,31398,,obscured,true,,,6387690,"",2024-03-03 03:06:35 UTC,2024-03-03 03:06:35 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2021-12-03 13:09:00 +0800,,"Marudi, MY-SK, MY",4.1837248718,114.9670211173,"",,https://www.inaturalist.org/observations/202142546,https://inaturalist-open-data.s3.amazonaws.com/photos/356955286/medium.jpg,hobartwqh,202142546,Koompassia excelsa,Plantae,348093,1,0,2021/12/03 1:09 PM,2021-12-03,2021-12-03 05:09:00 UTC,Asia/Kuching,8,31411,,obscured,true,,,4354237,Hobart WQH,2024-03-12 09:08:09 UTC,2024-11-28 02:33:47 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2010-09-19 11:37:00 +0800,"","Marudi, MY-SK, MY",3.571596443,114.4421087897,"",,https://www.inaturalist.org/observations/204039406,https://inaturalist-open-data.s3.amazonaws.com/photos/360588811/medium.jpeg,regray,204039406,Koompassia excelsa,Plantae,348093,1,0,2010/09/19 11:37 AM,2010-09-19,2010-09-19 03:37:00 UTC,Asia/Kuching,10175,31422,,obscured,true,,,4766419,Ryan E. Gray,2024-03-26 17:27:07 UTC,2024-03-27 01:38:32 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2010-09-19 12:33:00 +0800,,"Marudi, MY-SK, MY",3.5188613594,114.4655211643,"",,https://www.inaturalist.org/observations/204054814,https://inaturalist-open-data.s3.amazonaws.com/photos/360617781/medium.jpeg,regray,204054814,Koompassia excelsa,Plantae,348093,2,0,2010/09/19 12:33 PM,2010-09-19,2010-09-19 04:33:00 UTC,Asia/Kuching,10175,31422,,obscured,true,,,4766419,Ryan E. Gray,2024-03-26 19:44:03 UTC,2024-03-27 01:38:22 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2010-10-19 16:24:00 +0800,"","Sarawak, MY",3.1081346719,115.2688241347,"",,https://www.inaturalist.org/observations/206264408,https://inaturalist-open-data.s3.amazonaws.com/photos/364799637/medium.jpeg,regray,206264408,Koompassia excelsa,Plantae,348093,1,0,2010/10/19 4:24 PM,2010-10-19,2010-10-19 08:24:00 UTC,Asia/Kuching,13552,31428,,obscured,true,,,4766419,Ryan E. Gray,2024-04-09 15:59:00 UTC,2024-04-10 06:03:51 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2024-05-21 09:30:46 +0800,,"Lipis, MY-PH, MY",4.2656248744,101.6611377195,"",,https://www.inaturalist.org/observations/217276021,https://inaturalist-open-data.s3.amazonaws.com/photos/384359428/medium.jpeg,mohd_farid,217276021,Koompassia excelsa,Plantae,348093,0,0,2024-05-21 09:30:46,2024-05-21,2024-05-21 01:30:46 UTC,Kuala Lumpur,,31407,,obscured,true,gps,gps,8088720,mfi,2024-05-21 13:00:42 UTC,2024-05-21 13:00:48 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2018-11-27 12:01:00 +0800,A beautiful emergent,"Sabah, MY",4.9168910665,117.816156991,"",,https://www.inaturalist.org/observations/218623328,https://inaturalist-open-data.s3.amazonaws.com/photos/386870127/medium.jpeg,matthew_connors,218623328,Koompassia excelsa,Plantae,348093,1,0,2018/11/27 12:01 PM,2018-11-27,2018-11-27 04:01:00 UTC,Asia/Kuching,250,31394,,obscured,true,,,659121,Matthew Connors,2024-05-27 12:33:04 UTC,2024-06-12 02:10:46 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2024-05-30 09:02:36 +0800,,Malaysia,2.749646145,102.5556892123,"",,https://www.inaturalist.org/observations/219238929,https://static.inaturalist.org/photos/388037015/medium.jpeg,faizalmustafa,219238929,Tualang,Plantae,348093,0,0,2024-05-30 09:02:36,2024-05-30,2024-05-30 01:02:36 UTC,Kuala Lumpur,8,31434,,obscured,true,,,8147359,MOHD FAIZAL BIN MUSTAFA,2024-05-30 01:47:27 UTC,2024-05-30 05:57:52 UTC,needs_id,,,2,false
Koompassia excelsa,2024-06-25 08:07:00 +0800,,"Sabah, MY",4.9597916689,117.9236213425,"",,https://www.inaturalist.org/observations/230043229,https://inaturalist-open-data.s3.amazonaws.com/photos/408409126/medium.jpg,ameet,230043229,Koompassia excelsa,Plantae,348093,0,0,2024/06/25 8:07 AM,2024-06-25,2024-06-25 00:07:00 UTC,Asia/Kuching,31,31394,,obscured,true,,,10129,Ameet Zaveri,2024-07-18 06:26:36 UTC,2024-07-18 06:26:36 UTC,needs_id,CC-BY-NC-SA,,,false
Koompassia excelsa,2024-07-20 09:47:26 +0800,,Malaysia,3.0414030394,101.7322719828,"",,https://www.inaturalist.org/observations/230462081,https://static.inaturalist.org/photos/409215137/medium.jpeg,lamiya_amani,230462081,Koompassia excelsa,Plantae,348093,0,0,2024-07-20 09:47:26,2024-07-20,2024-07-20 01:47:26 UTC,Kuala Lumpur,210,31428,,obscured,true,gps,gps,8354590,LAMIYA AMANI BINTI LUQMAN Moe,2024-07-20 09:35:21 UTC,2024-07-20 09:35:52 UTC,needs_id,,,2,false
Koompassia excelsa,2011-01-02 05:20:01 +0800,,"Marudi, MY-SK, MY",4.0323247884,114.845148676,"",,https://www.inaturalist.org/observations/232654407,https://inaturalist-open-data.s3.amazonaws.com/photos/413373137/medium.jpeg,globalherping,232654407,Koompassia excelsa,Plantae,348093,1,0,2011-01-02 05:20:01,2011-01-02,2011-01-01 21:20:01 UTC,Asia/Kuching,359,31411,obscured,obscured,true,gps,gps,8238319,"",2024-07-30 08:01:06 UTC,2024-07-30 09:30:56 UTC,research,CC-BY-NC,,2,false
Koompassia excelsa,2024-07-10 16:32:30 +0800,,"Sabah, MY",4.9978738362,117.871595012,"",,https://www.inaturalist.org/observations/232886122,https://inaturalist-open-data.s3.amazonaws.com/photos/413810472/medium.jpeg,merlijnwagner,232886122,Koompassia excelsa,Plantae,348093,0,0,2024-07-10 16:32:30,2024-07-10,2024-07-10 08:32:30 UTC,Asia/Kuching,362,31394,,obscured,true,gps,gps,3330332,Merlijn Wagner,2024-07-31 12:53:51 UTC,2024-07-31 12:54:01 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2024-07-30 17:43:28 +0800,,"Kinabatangan, MY-SA, MY",5.5512914588,117.8529808451,"",,https://www.inaturalist.org/observations/232910755,https://inaturalist-open-data.s3.amazonaws.com/photos/413856199/medium.jpeg,amarzee,232910755,Koompassia excelsa,Plantae,348093,1,0,2024-07-30 17:43:28,2024-07-30,2024-07-30 09:43:28 UTC,Asia/Kuching,,31379,,obscured,true,gps,gps,94627,Amaël Borzée,2024-07-31 15:22:06 UTC,2024-08-02 07:14:26 UTC,research,CC-BY-NC,,2,false
Koompassia excelsa,2024-08-15 19:11:32 +0800,,"Jerantut, MY-PH, MY",4.2382063603,102.4461179381,"",,https://www.inaturalist.org/observations/235884567,https://static.inaturalist.org/photos/419572492/medium.jpeg,sam_5,235884567,Koompassia excelsa,Plantae,348093,0,0,2024-08-15 19:11:32,2024-08-15,2024-08-15 11:11:32 UTC,Kuala Lumpur,56,31407,,obscured,true,,,8410420,Sam Townson,2024-08-15 11:14:19 UTC,2024-08-15 11:14:57 UTC,needs_id,,,2,false
Koompassia excelsa,2024-05-21 07:46:54 +0800,,"Sabah, MY",4.6697830253,116.9485999764,"",,https://www.inaturalist.org/observations/237672255,https://inaturalist-open-data.s3.amazonaws.com/photos/423016360/medium.jpeg,regray,237672255,Koompassia excelsa,Plantae,348093,0,0,2024-05-21 07:46:54,2024-05-21,2024-05-20 23:46:54 UTC,Asia/Kuching,,31398,,obscured,true,gps,gps,4766419,Ryan E. Gray,2024-08-24 16:45:28 UTC,2025-01-30 15:19:41 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2024-08-28 16:33:17 +0800,Honey tree,"Sandakan, MY-SA, MY",5.8785790039,117.883109362,"",,https://www.inaturalist.org/observations/238385522,https://inaturalist-open-data.s3.amazonaws.com/photos/424399997/medium.jpeg,mario_mairal,238385522,Koompassia excelsa,Plantae,348093,2,0,2024-08-28 16:33:17,2024-08-28,2024-08-28 08:33:17 UTC,Asia/Kuching,,31368,,obscured,true,,,2035809,"",2024-08-28 09:15:33 UTC,2025-07-15 19:36:28 UTC,research,CC-BY-NC-SA,,2,false
Koompassia excelsa,2024-06-30 10:31:00 +0800,"","Sabah, MY",6.0245170439,116.7381012355,"",,https://www.inaturalist.org/observations/239636492,https://inaturalist-open-data.s3.amazonaws.com/photos/426828770/medium.jpg,pecosvalleydiamond,239636492,Koompassia excelsa,Plantae,348093,1,0,2024/06/30 10:31 AM,2024-06-30,2024-06-30 02:31:00 UTC,Asia/Kuching,161,31362,obscured,obscured,true,,,4348831,Moses Michelsohn,2024-09-03 16:57:03 UTC,2024-11-02 17:29:07 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2024-07-08 09:16:00 +0800,"","Sandakan, MY-SA, MY",5.9353187942,117.842073368,"",,https://www.inaturalist.org/observations/242611014,https://inaturalist-open-data.s3.amazonaws.com/photos/432522681/medium.jpg,pecosvalleydiamond,242611014,Koompassia excelsa,Plantae,348093,1,0,2024/07/08 9:16 AM,2024-07-08,2024-07-08 01:16:00 UTC,Asia/Kuching,374,31368,obscured,obscured,true,,,4348831,Moses Michelsohn,2024-09-19 03:12:15 UTC,2025-07-15 19:39:31 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2024-10-13 15:23:26 +0800,,,1.0720768552,111.4793498075,"",,https://www.inaturalist.org/observations/247090846,https://inaturalist-open-data.s3.amazonaws.com/photos/441237334/medium.jpeg,hobartwqh,247090846,Koompassia excelsa,Plantae,348093,0,0,2024-10-13 15:23:26,2024-10-13,2024-10-13 07:23:26 UTC,Asia/Kuching,102,31448,,obscured,true,gps,gps,4354237,Hobart WQH,2024-10-13 10:20:25 UTC,2024-11-28 02:33:47 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2024-10-19 09:02:05 +0800,,"Marudi, MY-SK, MY",4.0616418772,114.9611704181,"",,https://www.inaturalist.org/observations/248655861,https://inaturalist-open-data.s3.amazonaws.com/photos/444340544/medium.jpeg,teckwyn,248655861,Koompassia excelsa,Plantae,348093,1,0,2024-10-19 09:02:05,2024-10-19,2024-10-19 01:02:05 UTC,Asia/Kuching,,31411,,obscured,true,,,1414549,Lim Teck Wyn,2024-10-22 21:29:14 UTC,2025-04-07 03:23:40 UTC,research,CC-BY-NC,,2,false
Koompassia excelsa,2019-09-21 08:54:00 +0800,,"Sandakan, MY-SA, MY",5.8196485196,117.8891543545,"",,https://www.inaturalist.org/observations/249873628,https://inaturalist-open-data.s3.amazonaws.com/photos/446764258/medium.jpeg,nixey,249873628,Koompassia excelsa,Plantae,348093,2,0,2019/09/21 08:54,2019-09-21,2019-09-21 00:54:00 UTC,Asia/Kuching,5,31368,,obscured,true,,,8388413,,2024-10-31 12:09:45 UTC,2025-07-15 19:40:44 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2024-11-01 17:04:30 +0800,"","Sabah, MY",5.1619459237,118.4859519427,"",,https://www.inaturalist.org/observations/250083220,https://static.inaturalist.org/photos/447179722/medium.jpeg,kwright,250083220,Koompassia excelsa,Plantae,348093,1,0,2024-11-01 17:04:30+08:00,2024-11-01,2024-11-01 09:04:30 UTC,Asia/Kuching,4,31389,,obscured,true,,,546424,"",2024-11-02 02:02:36 UTC,2024-11-02 06:14:29 UTC,research,,,3,false
Koompassia excelsa,2024-11-01 07:04:39 +0800,"","Sabah, MY",5.1058334433,118.4490469027,"",,https://www.inaturalist.org/observations/250084515,https://static.inaturalist.org/photos/447182186/medium.jpeg,kwright,250084515,Koompassia excelsa,Plantae,348093,2,0,2024-11-01 07:04:39+08:00,2024-11-01,2024-10-31 23:04:39 UTC,Asia/Kuching,,31389,,obscured,true,,,546424,"",2024-11-02 02:15:14 UTC,2025-09-08 17:26:07 UTC,research,,,3,false
Koompassia excelsa,2024-11-02 15:11:34 +0800,,,1.1377257887,111.4562536817,"",,https://www.inaturalist.org/observations/250115085,https://inaturalist-open-data.s3.amazonaws.com/photos/447245459/medium.jpeg,hobartwqh,250115085,Koompassia excelsa,Plantae,348093,1,0,2024-11-02 15:11:34,2024-11-02,2024-11-02 07:11:34 UTC,Asia/Kuching,81,31448,,obscured,true,gps,gps,4354237,Hobart WQH,2024-11-02 09:31:51 UTC,2025-04-08 23:25:28 UTC,research,CC-BY-NC,,2,false
Koompassia excelsa,2024-11-02 10:56:00 +0800,,"Jerantut, MY-PH, MY",4.2592430692,102.5815602239,"",,https://www.inaturalist.org/observations/250384466,https://inaturalist-open-data.s3.amazonaws.com/photos/447786654/medium.jpg,chinotto_chena,250384466,Koompassia excelsa,Plantae,348093,0,0,2024/11/02 10:56 AM,2024-11-02,2024-11-02 02:56:00 UTC,Kuala Lumpur,185,31407,,obscured,true,,,6387690,"",2024-11-04 02:18:24 UTC,2024-11-04 02:18:24 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2024-08-24 13:23:00 +0800,,"Sabah, MY",6.0102315845,116.6159990626,"",,https://www.inaturalist.org/observations/250604698,https://inaturalist-open-data.s3.amazonaws.com/photos/448230525/medium.jpeg,mario_mairal,250604698,Koompassia excelsa,Plantae,348093,1,0,2024/08/24 1:23 PM,2024-08-24,2024-08-24 05:23:00 UTC,Asia/Kuching,,31362,,obscured,true,,,2035809,"",2024-11-05 20:48:28 UTC,2024-11-06 07:39:09 UTC,needs_id,CC-BY-NC-SA,,,false
Koompassia excelsa,2024-08-28 16:32:00 +0800,,"Sandakan, MY-SA, MY",5.8146304989,117.8966961149,"",,https://www.inaturalist.org/observations/250611185,https://inaturalist-open-data.s3.amazonaws.com/photos/448243810/medium.jpeg,mario_mairal,250611185,Koompassia excelsa,Plantae,348093,1,0,2024/08/28 4:32 PM,2024-08-28,2024-08-28 08:32:00 UTC,Asia/Kuching,,31368,,obscured,true,,,2035809,"",2024-11-05 21:45:27 UTC,2024-11-05 23:19:40 UTC,research,CC-BY-NC-SA,,,false
Koompassia excelsa,2024-11-01 07:11:59 +0800,"","Sabah, MY",5.091562034,118.5264605294,"",,https://www.inaturalist.org/observations/250611515,https://inaturalist-open-data.s3.amazonaws.com/photos/448245382/medium.jpeg,jeaninestanton,250611515,Koompassia excelsa,Plantae,348093,3,0,2024-11-01 07:11:59+08:00,2024-11-01,2024-10-31 23:11:59 UTC,Asia/Kuching,3,31389,,obscured,true,,,2428176,,2024-11-05 21:48:35 UTC,2025-09-01 20:44:16 UTC,research,CC-BY-NC,,3,false
Koompassia excelsa,2024-10-11 06:33:00 +0800,,"Sabah, MY",5.1075425772,118.4285527654,"",,https://www.inaturalist.org/observations/250728358,https://inaturalist-open-data.s3.amazonaws.com/photos/448474684/medium.jpeg,josh_vandermeulen,250728358,Koompassia excelsa,Plantae,348093,3,0,2024/10/11 6:33 AM,2024-10-11,2024-10-10 22:33:00 UTC,Asia/Kuching,20,31389,,obscured,true,,,785045,Josh Vandermeulen,2024-11-06 22:44:08 UTC,2025-09-01 20:43:08 UTC,research,CC-BY-NC-ND,,,false
Koompassia excelsa,2024-11-08 12:09:00 +0800,,Malaysia,6.111611323,100.8112315955,"",,https://www.inaturalist.org/observations/251171680,https://inaturalist-open-data.s3.amazonaws.com/photos/449366360/medium.jpg,chinotto_chena,251171680,Koompassia excelsa,Plantae,348093,0,0,2024/11/08 12:09 PM,2024-11-08,2024-11-08 04:09:00 UTC,Kuala Lumpur,610,31362,,obscured,true,,,6387690,"",2024-11-10 14:30:37 UTC,2024-11-10 14:30:37 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2024-10-18 08:58:01 +0800,,"Sabah, MY",5.0142879642,118.5763476344,"",,https://www.inaturalist.org/observations/251662734,https://inaturalist-open-data.s3.amazonaws.com/photos/450343821/medium.jpeg,marynvdlaarse,251662734,Koompassia excelsa,Plantae,348093,1,0,2024-10-18 08:58:01,2024-10-18,2024-10-18 00:58:01 UTC,Asia/Kuching,,31389,,obscured,true,gps,gps,2035020,,2024-11-14 13:42:43 UTC,2025-04-11 18:46:13 UTC,research,CC-BY-NC,,2,false
Koompassia excelsa,2024-10-15 06:36:05 +0800,,"Sabah, MY",4.961544996,117.8227021948,"",,https://www.inaturalist.org/observations/251662747,https://inaturalist-open-data.s3.amazonaws.com/photos/450343840/medium.jpeg,marynvdlaarse,251662747,Koompassia excelsa,Plantae,348093,1,0,2024-10-15 06:36:05,2024-10-15,2024-10-14 22:36:05 UTC,Asia/Kuching,,31394,,obscured,true,gps,gps,2035020,,2024-11-14 13:43:00 UTC,2025-04-11 18:46:14 UTC,research,CC-BY-NC,,2,false
Koompassia excelsa,2024-11-30 16:00:32 +0800,,,1.1084523016,111.5004093,"",,https://www.inaturalist.org/observations/253604023,https://inaturalist-open-data.s3.amazonaws.com/photos/454125639/medium.jpeg,hobartwqh,253604023,Koompassia excelsa,Plantae,348093,1,0,2024-11-30 16:00:32,2024-11-30,2024-11-30 08:00:32 UTC,Asia/Kuching,21,31448,,obscured,true,gps,gps,4354237,Hobart WQH,2024-11-30 08:27:07 UTC,2025-04-13 12:54:50 UTC,research,CC-BY-NC,,2,false
Koompassia excelsa,1985-11-26 16:07:00 +0800,,"Sabah, MY",4.8820024503,117.8136400289,"",,https://www.inaturalist.org/observations/254362159,https://inaturalist-open-data.s3.amazonaws.com/photos/455593467/medium.png,barbaraparris,254362159,Koompassia excelsa,Plantae,348093,1,0,1985/11/26 4:07 PM,1985-11-26,1985-11-26 08:07:00 UTC,Asia/Kuching,15,31394,,obscured,true,,,355160,Barbara Parris,2024-12-07 03:09:12 UTC,2025-04-14 08:11:39 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2024-10-13 15:53:00 +0800,,"Sabah, MY",4.8812252896,117.8933442456,"",,https://www.inaturalist.org/observations/255060121,https://inaturalist-open-data.s3.amazonaws.com/photos/457002882/medium.jpg,marynvdlaarse,255060121,Koompassia excelsa,Plantae,348093,1,0,2024/10/13 3:53 PM,2024-10-13,2024-10-13 07:53:00 UTC,Asia/Kuching,578,31394,,obscured,true,,,2035020,,2024-12-14 09:51:23 UTC,2024-12-15 00:49:28 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2024-10-15 06:58:00 +0800,,"Sabah, MY",4.8328533815,117.913092051,"",,https://www.inaturalist.org/observations/256359159,https://inaturalist-open-data.s3.amazonaws.com/photos/459616841/medium.jpg,marynvdlaarse,256359159,Koompassia excelsa,Plantae,348093,0,0,2024/10/15 6:58 AM,2024-10-15,2024-10-14 22:58:00 UTC,Asia/Kuching,,31394,,obscured,true,,,2035020,,2024-12-27 08:57:52 UTC,2024-12-27 08:57:52 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2023-03-11 11:30:40 +0800,"","Sandakan, MY-SA, MY",5.9373239312,117.8448225055,"",,https://www.inaturalist.org/observations/259411627,https://static.inaturalist.org/photos/465667597/medium.jpg,jd_and_em,259411627,Koompassia excelsa,Plantae,348093,1,0,2023-03-11 11:30:40+08:00,2023-03-11,2023-03-11 03:30:40 UTC,Asia/Kuching,4,31368,,obscured,true,,,241537,JD Herndon and Emilie Kohler,2025-01-24 08:05:03 UTC,2025-01-24 09:11:33 UTC,research,,,3,false
Koompassia excelsa,2024-05-20 07:11:00 +0800,,"Sabah, MY",4.6177143381,116.9853626054,"",,https://www.inaturalist.org/observations/260058739,https://inaturalist-open-data.s3.amazonaws.com/photos/466951090/medium.jpeg,regray,260058739,Koompassia excelsa,Plantae,348093,1,0,2024/05/20 7:11 AM,2024-05-20,2024-05-19 23:11:00 UTC,Asia/Kuching,977,31398,,obscured,true,,,4766419,Ryan E. Gray,2025-01-30 14:22:57 UTC,2025-04-13 19:14:30 UTC,research,CC-BY-NC,,,false
